time;y1;y2;y3;u1
325;0.1620898;0.03634320000000002;0.12270640000000002;0
326;0.1620898;0.03634320000000002;0.12188240000000003;0
327;0.160925;0.03584592000000003;0.12089360000000002;0
328;0.1595938;0.03584592000000003;0.12006960000000003;0
329;0.1579298;0.035680160000000016;0.11941040000000003;0
330;0.1565986;0.03534863999999999;0.11941040000000003;0
331;0.1549346;0.03485136;0.11858640000000004;0
332;0.15393620000000002;0.03485136;0.11759760000000002;0
333;0.1524386;0.03468559999999998;0.11677360000000003;0
334;0.1511074;0.03435408000000001;0.11578480000000002;0
335;0.1499426;0.03402255999999998;0.11496080000000003;0
336;0.1482786;0.03402255999999998;0.11413680000000004;0
337;0.1482786;0.03352527999999999;0.11347760000000004;0
338;0.1469474;0.03352527999999999;0.11248880000000003;0
339;0.1457826;0.033028;0.11166480000000004;0
340;0.14461780000000002;0.03286223999999999;0.11084080000000002;0
341;0.1431202;0.03253072000000001;0.11084080000000002;0
342;0.1419554;0.03236496;0.11001680000000003;0
343;0.1406242;0.032033440000000024;0.10902800000000001;0
344;0.13912660000000002;0.03186768000000001;0.10820400000000002;0
345;0.1381282;0.031701919999999995;0.10721520000000004;0
346;0.13629780000000002;0.03153615999999998;0.10672080000000003;0
347;0.13529940000000001;0.03153615999999998;0.10589680000000001;0
348;0.13529940000000001;0.03103887999999999;0.10490800000000003;0
349;0.13413460000000002;0.030873119999999976;0.10391920000000002;0
350;0.1329698;0.030707360000000017;0.10309520000000003;0
351;0.131805;0.030044320000000013;0.10227120000000003;0
352;0.13030740000000002;0.030044320000000013;0.10227120000000003;0
353;0.129309;0.029712799999999984;0.10177680000000003;0
354;0.1281442;0.029547040000000024;0.10078800000000002;0
355;0.12697940000000002;0.02938128000000001;0.09979920000000003;0
356;0.125981;0.02904975999999998;0.09881040000000002;0
357;0.12481620000000002;0.028718240000000006;0.09815120000000002;0
358;0.1233186;0.028718240000000006;0.09732720000000003;0
359;0.1233186;0.028055200000000002;0.09666800000000003;0
360;0.1221538;0.028055200000000002;0.09584400000000004;0
361;0.1211554;0.02772368000000003;0.09502000000000002;0
362;0.1199906;0.02772368000000003;0.09403120000000004;0
363;0.1186594;0.027060640000000025;0.09403120000000004;0
364;0.1174946;0.02689488000000001;0.09370160000000002;0
365;0.11649620000000002;0.02639760000000002;0.09221840000000003;0
366;0.1153314;0.02606607999999999;0.09172400000000003;0
367;0.11433300000000002;0.02606607999999999;0.09090000000000004;0
368;0.1131682;0.025734560000000017;0.09007600000000002;0
369;0.1131682;0.025734560000000017;0.08908720000000003;0
370;0.11216980000000001;0.025403039999999988;0.08842800000000003;0
371;0.1106722;0.025071520000000014;0.08776880000000004;0
372;0.10967380000000002;0.02490576;0.08694480000000002;0
373;0.1086754;0.024574240000000025;0.08595600000000003;0
374;0.10767700000000002;0.02440848000000001;0.08595600000000003;0
375;0.1065122;0.023745440000000007;0.08529680000000003;0
376;0.1056802;0.023579679999999992;0.08447280000000001;0
377;0.10451540000000001;0.023082400000000003;0.08381360000000002;0
378;0.103517;0.02275088000000003;0.08298960000000002;0
379;0.102685;0.022585120000000014;0.08216560000000003;0
380;0.1015202;0.022585120000000014;0.08150640000000003;0
381;0.1015202;0.022585120000000014;0.08084720000000004;0
382;0.10035540000000001;0.022087840000000025;0.07952880000000004;0
383;0.09968980000000002;0.02192208000000001;0.07919920000000003;0
384;0.09869140000000001;0.021756319999999996;0.07821040000000004;0
385;0.09752660000000002;0.02142480000000002;0.07821040000000004;0
386;0.09652820000000001;0.021093279999999992;0.07755120000000001;0
387;0.09569620000000001;0.020596000000000003;0.07689200000000002;0
388;0.09453140000000002;0.020098720000000014;0.07606800000000002;0
389;0.09336660000000002;0.01993296;0.07507920000000004;0
390;0.09253460000000002;0.019767199999999985;0.07442000000000004;0
391;0.09153620000000001;0.019767199999999985;0.07359600000000002;0
392;0.09153620000000001;0.019601440000000026;0.07326640000000004;0
